model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_resets,learn_steps,test_resets,test_steps,extension_rule,separation_rule,time
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.010097724000161179
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.010011503999976412
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010363110000071174
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010244514999840248
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.010114482999824759
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.010114573000009841
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010272051999891119
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010368358000050648
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.009928054000056363
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.010035319000053278
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010188360000029206
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010126137999804996
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.010015949000035107
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.00998563500002092
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010319080999806829
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010249591999809127
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.009999464999964403
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.01003999800013844
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010193294999908176
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.01030444000002717
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.010009815999865168
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.010003691999827424
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010387574000105815
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010389103000079558
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.010048817000097188
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.009971216999929311
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010416467999903034
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.0103959330001544
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.010008169999991878
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.010014309000098365
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.01029092099997797
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010387728000068819
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.01009685099984381
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.010007826999981262
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.01034395300007418
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010368436999897312
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.009976695999966978
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.01010208299999249
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.01027999899997667
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010438463999889791
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.010296487000005072
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.009955076000096597
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010764555999912773
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010503900000003341
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.010284878999982539
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.010639781999998377
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010527079999974376
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010881633000053625
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.010388547000047765
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.010889802999827225
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010866179000004195
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.011303865000172664
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.010834325999894645
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.011199927000006937
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.0115697569999611
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.011438237999982448
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.01116078500012918
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.01073378700016292
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.011022507999996378
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010797911000054228
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.010590306000040073
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,269,441,0,0,ADS,SepSeq,0.010329249000051277
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010892175999970277
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,271,451,0,0,ADS,SepSeq,0.010751153000001068
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01604484999984379
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015986859000122422
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.016758223999886468
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.016876887999842438
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.017423525000140216
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01748147400007838
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.017077629999903365
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.017306814999983544
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.017222612000068693
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.02077545699989969
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.025435631999926045
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01662186799990195
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.016058312000041042
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015903003999937937
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01577184899997519
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015754710999999588
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015749423999977807
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01593008700001519
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015614080999966973
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015596432000165805
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01578479599993443
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015711633000137226
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01566044000014699
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015524489999961588
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.016378651999957583
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.016233326000019588
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01632424100012031
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01608905600005528
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.016678409000178362
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01641231400003562
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01629591799996888
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.016748433999964618
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01634495399980551
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01620787100000598
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01644417300008172
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.016506843000115623
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01632955300010508
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.016272866000008435
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01649270500001876
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01663277099987681
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.016231293999908303
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.016212701999847923
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01580975000001672
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01565744000004088
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015820950000033918
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015691803999970944
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015708702999972957
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01563099999998485
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01578243799986012
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01570359499987717
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015768502000128137
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015644242999997005
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01546339500009708
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015765739000016765
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015517389000024195
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015479364999919198
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015558021000060762
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015577243999814527
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015504478999901039
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015610165999987657
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015572182999903816
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01560216899997613
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01569302399980188
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015486355000120966
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015525879000051646
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015566676999924312
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015557337000018379
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015581877000158784
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01575993300002665
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015488631000152964
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015542399999958434
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01548519000016313
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015699691999998322
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015946527000096467
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.016145462000167754
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01587683200000356
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015888310000036654
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01594965799995407
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015908554000134245
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.016288470999825222
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.016090893999944456
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01609500199992908
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.016236573000014687
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.016386374999910913
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01617761900001824
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.016222873000060645
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015887270000121134
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015898391000064294
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01567442000009578
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.01545209400001113
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015460915999938152
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015515394999965793
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015455747000032716
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015586845999905563
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015500331999874106
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015458038000133456
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015916839000055916
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015952755999933288
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.016010384999844973
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,486,0,0,Nothing,ADS,0.015861399000186793
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005179709999993065
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.0051661029999650054
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005099817999962397
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005004537000104392
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005152987999963443
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005154123000011168
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.00501356100016892
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005167890999928204
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005135430000109409
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005071900999837453
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004988456000091901
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.00519304799991005
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005124401000102807
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004951527999992322
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005194735000031869
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005141165999930308
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.0051612659999591415
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.0049719119999735994
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005166113000086625
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005154340999979468
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.0050424789999397035
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005176592999987406
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005108269999936965
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.0051890580000417685
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004994575999944573
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005158341000196742
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005182498000067426
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.0049741170000743296
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005197771999974066
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005144119999840768
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005156778000127815
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005005167000035726
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005157794000069771
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.00518675000012081
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005190392999793403
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004996364999897196
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004999523000151385
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004998500000056083
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005024372999969273
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004937122000001182
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004953961999945022
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005011159999867232
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004962142000067615
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004985404000080962
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004952462999881391
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005010169999877689
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004968247000078918
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005012197000041851
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005014753000068595
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004972892000068896
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004944688000023234
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004989019000049666
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.00500632700004644
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004985524999938207
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004971701999920697
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004988180000054854
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005030941000086386
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004973880000079589
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004982914000038363
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004935075000048528
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004971586000010575
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004981727000085812
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004974145999995017
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.0050306420000652
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004988613000023179
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004958491999786929
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.0049744510001801245
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005004669000072681
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004981025999995836
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004978306999873894
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004955317999929321
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004973093999979028
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005025274999979956
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004991453000002366
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005106682999894474
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004942634000144608
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005110206999916045
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005072755000128382
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.0050343999998858635
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005087904000220078
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005180064000114726
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.0051393349999671045
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005035182000028726
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005089547999887145
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.005136936000099013
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,361,0,0,SepSeq,ADS,0.004980713000122705
