model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_resets,learn_steps,test_resets,test_steps,extension_rule,seperation_rule,time
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,632,1306,77675,496401,Nothing,ADS,0.4856592439755332
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,616,1182,38842,248217,Nothing,ADS,0.3114461209916044
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,699,1360,38843,248222,Nothing,ADS,0.29711007699370384
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,643,1303,58275,372377,Nothing,ADS,0.3839567859831732
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,645,1268,38863,248304,Nothing,ADS,0.29445980599848554
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,640,1303,38869,248334,Nothing,ADS,0.28538749797735363
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,632,1301,58261,372317,Nothing,ADS,0.37711609198595397
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,632,1303,58268,372350,Nothing,ADS,0.3800368670199532
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,638,1306,58260,372317,Nothing,ADS,0.4180788590165321
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,645,1271,58271,372357,Nothing,ADS,0.4135852389736101
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,630,1263,58265,372339,Nothing,ADS,0.3842144910013303
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,622,1242,58264,372326,Nothing,ADS,0.38583528899471276
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,641,1322,58263,372333,Nothing,ADS,0.38337361498270184
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,604,1169,38847,248231,Nothing,ADS,0.28142681397730485
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,605,1174,58258,372303,Nothing,ADS,0.4165910810115747
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,633,1292,58276,372389,Nothing,ADS,0.38105584800359793
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,605,1176,58263,372328,Nothing,ADS,0.38155717798508704
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,624,1297,58260,372317,Nothing,ADS,0.3801182309980504
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,627,1196,58268,372343,Nothing,ADS,0.39336529598222114
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,664,1360,58266,372337,Nothing,ADS,0.3837888650014065
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,631,1297,38860,248295,Nothing,ADS,0.28513295800075866
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,630,1298,77686,496455,Nothing,ADS,0.5068346449988894
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,627,1235,38843,248224,Nothing,ADS,0.2874431610107422
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,621,1238,58263,372320,Nothing,ADS,0.38197419900097884
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,624,1246,77674,496391,Nothing,ADS,0.48912199601181783
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,652,1406,58282,372424,Nothing,ADS,0.3917008709977381
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,633,1249,58266,372339,Nothing,ADS,0.4224234819994308
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,623,1243,58259,372308,Nothing,ADS,0.3882915879948996
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,608,1177,38841,248212,Nothing,ADS,0.2864628920215182
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,637,1311,38853,248265,Nothing,ADS,0.28942006899160333
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,618,1191,58261,372316,Nothing,ADS,0.3898298319836613
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,644,1315,58259,372308,Nothing,ADS,0.3945028620073572
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,624,1246,58256,372297,Nothing,ADS,0.3877238830027636
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,645,1317,58265,372334,Nothing,ADS,0.41882662000716664
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,639,1308,38848,248254,Nothing,ADS,0.29003869398729876
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,630,1298,58261,372328,Nothing,ADS,0.3816600629943423
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,384,995,58281,372409,SepSeq,ADS,0.37837456399574876
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,312,1035,38856,248278,SepSeq,ADS,0.2569746199878864
Volksbank_learnresult_MAESTRO_fix,7,14,98,6,367,1043,58264,372327,SepSeq,ADS,0.4091858360043261
Volksbank_learnresult_MAESTRO_fix,7,14,98,6,389,996,77689,496450,SepSeq,ADS,0.4794384309789166
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,231,729,58272,372357,SepSeq,ADS,0.335473509010626
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,276,829,58261,372317,SepSeq,ADS,0.35378185100853443
Volksbank_learnresult_MAESTRO_fix,7,14,98,6,406,1044,58271,372357,SepSeq,ADS,0.378825179010164
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,272,839,58270,372357,SepSeq,ADS,0.34812556800898165
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,229,802,58339,372654,SepSeq,ADS,0.3737194820132572
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,473,1202,58260,372313,SepSeq,ADS,0.37402724398998544
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,340,969,38866,248320,SepSeq,ADS,0.26196266699116677
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,370,983,38868,248336,SepSeq,ADS,0.26425110499258153
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,341,900,58259,372311,SepSeq,ADS,0.35354491200996563
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,384,1019,77676,496399,SepSeq,ADS,0.4638460580026731
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,439,1075,58270,372354,SepSeq,ADS,0.4062762140238192
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,405,999,58267,372339,SepSeq,ADS,0.38338848398416303
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,448,1044,77707,496520,SepSeq,ADS,0.4741845969983842
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,265,823,58265,372329,SepSeq,ADS,0.33998097098083235
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,311,1001,77675,496397,SepSeq,ADS,0.45407506899209693
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,301,974,58266,372360,SepSeq,ADS,0.35645595600362867
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,267,816,58260,372315,SepSeq,ADS,0.38673826502054
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,383,1068,38849,248250,SepSeq,ADS,0.2732308489794377
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,351,967,77677,496403,SepSeq,ADS,0.45841272300458513
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,302,924,58259,372308,SepSeq,ADS,0.3435507479880471
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,369,1081,77681,496419,SepSeq,ADS,0.4538606269925367
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,363,951,58319,372574,SepSeq,ADS,0.36810412700288
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,325,930,77681,496422,SepSeq,ADS,0.4789134219754487
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,414,1008,77701,496502,SepSeq,ADS,0.475197671999922
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,314,926,58266,372333,SepSeq,ADS,0.36371001400402747
Volksbank_learnresult_MAESTRO_fix,7,14,98,6,374,967,38883,248396,SepSeq,ADS,0.27941248202114366
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,353,949,58299,372497,SepSeq,ADS,0.3725635389855597
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,296,889,38850,248251,SepSeq,ADS,0.2505537910037674
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,278,829,77681,496430,SepSeq,ADS,0.4760200269811321
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,299,903,77682,496432,SepSeq,ADS,0.46035975601989776
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,306,871,77678,496409,SepSeq,ADS,0.4709202600060962
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,310,914,58285,372438,SepSeq,ADS,0.35911394501454197
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,304,859,77678,496408,SepSeq,ADS,0.47035625600256026
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,300,912,58257,372300,SepSeq,ADS,0.3456239459919743
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,346,907,58260,372314,SepSeq,ADS,0.36266719800187275
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,390,1012,39051,249145,SepSeq,ADS,0.29971775301964954
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,464,1016,77677,496404,SepSeq,ADS,0.45991187798790634
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,322,932,38923,248583,SepSeq,ADS,0.27175551900290884
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,256,770,38845,248229,SepSeq,ADS,0.23957990101189353
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,403,1041,58263,372323,SepSeq,ADS,0.3686007549986243
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,339,953,77682,496424,SepSeq,ADS,0.49404666500049643
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,353,1082,58266,372344,SepSeq,ADS,0.36528802002430893
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,280,846,58256,372297,SepSeq,ADS,0.34026178799103945
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,300,892,38846,248236,SepSeq,ADS,0.2530511880177073
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,303,917,58259,372313,SepSeq,ADS,0.3622575240151491
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,478,1088,58287,372439,SepSeq,ADS,0.38123839200125076
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,314,910,38842,248216,SepSeq,ADS,0.25150381098501384
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,270,823,58261,372315,SepSeq,ADS,0.38460355601273477
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,340,968,38872,248349,SepSeq,ADS,0.2663709509943146
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,422,1024,77677,496407,SepSeq,ADS,0.4815449059824459
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,297,963,38842,248216,SepSeq,ADS,0.23245403298642486
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,389,1047,58258,372305,SepSeq,ADS,0.3538347639841959
Volksbank_learnresult_MAESTRO_fix,7,14,98,6,453,1093,38907,248503,SepSeq,ADS,0.2940003729891032
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,305,895,58259,372307,SepSeq,ADS,0.3454807459784206
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,353,928,38858,248296,SepSeq,ADS,0.28693712200038135
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,315,974,38862,248309,SepSeq,ADS,0.26118357598898
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,294,874,58262,372324,SepSeq,ADS,0.35685062600532547
Volksbank_learnresult_MAESTRO_fix,7,14,98,6,387,986,58267,372339,SepSeq,ADS,0.38933915898087434
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,451,1051,77678,496412,SepSeq,ADS,0.47321690298849717
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,358,987,38867,248332,SepSeq,ADS,0.2605356450076215
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,410,1060,58267,372340,SepSeq,ADS,0.36785312299616635
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,419,1068,38881,248380,SepSeq,ADS,0.2704086280136835
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,391,1022,38881,248401,SepSeq,ADS,0.2683294770249631
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,396,1030,38862,248303,SepSeq,ADS,0.2651765049959067
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,431,1020,77684,496434,SepSeq,ADS,0.475364020006964
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,362,973,58263,372323,SepSeq,ADS,0.373838284984231
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,395,1022,58269,372348,SepSeq,ADS,0.3778870110108983
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,302,961,38845,248232,SepSeq,ADS,0.2501449699921068
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,294,878,58271,372374,SepSeq,ADS,0.358892404998187
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,300,926,38846,248238,SepSeq,ADS,0.2600746039825026
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,356,978,58267,372343,SepSeq,ADS,0.3716334530035965
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,431,1109,58269,372348,SepSeq,ADS,0.3707660300133284
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,351,970,38897,248468,SepSeq,ADS,0.26781358500011265
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,469,1109,77679,496412,SepSeq,ADS,0.47084159799851477
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,298,958,38843,248225,SepSeq,ADS,0.24847900398890488
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,371,988,58287,372430,SepSeq,ADS,0.3602578169957269
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,455,1093,77685,496441,SepSeq,ADS,0.48506687200278975
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,306,917,58278,372389,SepSeq,ADS,0.36678726799436845
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,352,988,38900,248470,SepSeq,ADS,0.2589282270055264
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,281,830,58258,372308,SepSeq,ADS,0.34926581400213763
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,343,937,77682,496425,SepSeq,ADS,0.491947906994028
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,290,863,58274,372375,SepSeq,ADS,0.3482391839788761
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,297,862,38866,248323,SepSeq,ADS,0.24788549600634724
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,420,1079,38858,248283,SepSeq,ADS,0.2720446540042758
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,452,1093,77678,496409,SepSeq,ADS,0.4816990430117585
Volksbank_learnresult_MAESTRO_fix,7,14,98,6,409,1016,77677,496406,SepSeq,ADS,0.526314928982174
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,427,1025,77696,496480,SepSeq,ADS,0.4757256180164404
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,396,1073,77678,496409,SepSeq,ADS,0.46996554301586
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,285,832,58274,372371,SepSeq,ADS,0.3542288299940992
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,366,977,38853,248271,SepSeq,ADS,0.25619090799591504
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,374,925,77687,496443,SepSeq,ADS,0.4756663239968475
Volksbank_learnresult_MAESTRO_fix,7,14,98,2,194,955,58255,372292,SepSeq,ADS,0.34083949599880725
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,597,1322,58263,372331,SepSeq,ADS,0.42160051499377005
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,300,948,38861,248293,SepSeq,ADS,0.2510853940038942
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,495,1145,58264,372336,SepSeq,ADS,0.38108558699605055
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,414,1070,77675,496396,SepSeq,ADS,0.4584663129935507
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,618,975,77694,496473,ADS,ADS,0.48701991999405436
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,605,1003,58260,372323,ADS,ADS,0.3682469339983072
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,623,1091,38840,248216,ADS,ADS,0.284393825015286
Volksbank_learnresult_MAESTRO_fix,7,14,98,6,639,1093,58270,372361,ADS,ADS,0.40030374098569155
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,597,977,38860,248294,ADS,ADS,0.27093760200659744
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,592,938,58256,372296,ADS,ADS,0.36325701099121943
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,634,1102,58258,372306,ADS,ADS,0.38077757600694895
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,648,1085,58260,372315,ADS,ADS,0.4096243300009519
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,621,1016,38844,248226,ADS,ADS,0.2789239580160938
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,612,1025,38858,248286,ADS,ADS,0.2965854899957776
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,591,937,58260,372322,ADS,ADS,0.36768127701361664
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,610,1013,58258,372306,ADS,ADS,0.3772676640073769
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,606,973,77677,496410,ADS,ADS,0.48278743601986207
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,604,935,58257,372305,ADS,ADS,0.38015481998445466
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,604,938,77692,496463,ADS,ADS,0.4933171940210741
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,611,973,58259,372309,ADS,ADS,0.37253704798058607
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,575,891,38877,248359,ADS,ADS,0.3123802490008529
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,601,945,38871,248339,ADS,ADS,0.2807278230029624
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,641,1129,77686,496464,ADS,ADS,0.4803416350041516
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,609,937,77677,496406,ADS,ADS,0.48505485299392603
Volksbank_learnresult_MAESTRO_fix,7,14,98,6,637,1035,77681,496419,ADS,ADS,0.516623644012725
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,618,994,38868,248334,ADS,ADS,0.3013015530013945
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,616,1037,58258,372304,ADS,ADS,0.38826803700067103
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,630,1001,58275,372370,ADS,ADS,0.41515574301593006
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,610,957,38853,248266,ADS,ADS,0.2788713190238923
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,618,960,58258,372303,ADS,ADS,0.3792543029994704
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,584,913,38898,248461,ADS,ADS,0.2947848790208809
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,622,999,58258,372305,ADS,ADS,0.3903784470167011
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,613,996,58258,372305,ADS,ADS,0.41800072498153895
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,591,935,38885,248404,ADS,ADS,0.2988775949925184
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,598,935,77682,496427,ADS,ADS,0.4867654599947855
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,590,884,58256,372295,ADS,ADS,0.3813526410085615
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,609,1072,58265,372350,ADS,ADS,0.3783299339993391
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,592,941,58268,372346,ADS,ADS,0.3662184519926086
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,637,1024,58299,372484,ADS,ADS,0.3980714599892963
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,607,1019,58260,372312,ADS,ADS,0.3769289049960207
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,624,1091,58276,372377,ADS,ADS,0.3708512670127675
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,626,998,38845,248230,ADS,ADS,0.283109774987679
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,606,948,58265,372331,ADS,ADS,0.391194623982301
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,585,939,38863,248296,ADS,ADS,0.2672960799827706
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,598,947,58258,372305,ADS,ADS,0.3622632980113849
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,609,946,38868,248322,ADS,ADS,0.29384639600175433
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,585,912,58303,372500,ADS,ADS,0.3866288870049175
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,595,923,77679,496410,ADS,ADS,0.4999630930251442
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,586,977,58285,372411,ADS,ADS,0.3760430800030008
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,594,945,58263,372331,ADS,ADS,0.3746239420142956
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,618,1080,58262,372322,ADS,ADS,0.3737268969998695
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,600,945,58271,372366,ADS,ADS,0.4072874159901403
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,605,1017,77674,496392,ADS,ADS,0.47155329398810863
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,597,961,58338,372652,ADS,ADS,0.3865850979927927
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,625,1022,77686,496441,ADS,ADS,0.5200894869922195
Volksbank_learnresult_MAESTRO_fix,7,14,98,6,637,1047,77678,496413,ADS,ADS,0.5043219040089753
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,607,947,58260,372312,ADS,ADS,0.3864341230073478
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,626,1112,38860,248291,ADS,ADS,0.27134888200089335
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,611,946,38843,248233,ADS,ADS,0.273254530999111
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,593,910,58258,372305,ADS,ADS,0.38463556798524223
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,600,961,77679,496414,ADS,ADS,0.49016620399197564
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,609,1027,77683,496429,ADS,ADS,0.5003590960113797
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,609,975,77677,496402,ADS,ADS,0.4995602859999053
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,669,1143,58261,372316,ADS,ADS,0.39268064399948344
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,626,1042,77677,496404,ADS,ADS,0.48453577799955383
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,634,1067,77680,496419,ADS,ADS,0.4825049100036267
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,614,968,77675,496393,ADS,ADS,0.4723023000115063
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,590,932,38842,248224,ADS,ADS,0.26670799299608916
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,635,1015,58259,372309,ADS,ADS,0.38807608498609625
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,607,954,38853,248263,ADS,ADS,0.29889920898131095
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,593,941,77688,496453,ADS,ADS,0.4744434519961942
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,621,1089,77679,496414,ADS,ADS,0.47080214001471177
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,604,943,38866,248319,ADS,ADS,0.2816503689973615
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,642,1013,58262,372320,ADS,ADS,0.3924560520099476
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,600,937,58276,372380,ADS,ADS,0.3893119790009223
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,606,946,38846,248235,ADS,ADS,0.27627537000807934
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,616,977,77679,496413,ADS,ADS,0.5171131859824527
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,613,1042,77678,496412,ADS,ADS,0.48185381799703464
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,607,965,58274,372368,ADS,ADS,0.40023503798875026
Volksbank_learnresult_MAESTRO_fix,7,14,98,6,645,1043,77677,496405,ADS,ADS,0.5174153750122059
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,597,993,58261,372319,ADS,ADS,0.39343606497277506
Volksbank_learnresult_MAESTRO_fix,7,14,98,6,629,1042,58260,372314,ADS,ADS,0.4067320829781238
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,603,942,38851,248259,ADS,ADS,0.2749867159873247
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,604,1013,77677,496403,ADS,ADS,0.4737436689902097
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,633,1028,58301,372488,ADS,ADS,0.4040811079903506
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,636,1044,77692,496463,ADS,ADS,0.4686698199948296
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,604,918,38838,248204,ADS,ADS,0.28769009601091966
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,652,1114,38879,248368,ADS,ADS,0.28979752797749825
Volksbank_learnresult_MAESTRO_fix,7,14,98,6,616,1008,38919,248550,ADS,ADS,0.31938104098662734
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,598,946,58264,372328,ADS,ADS,0.395133521000389
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,610,986,58280,372389,ADS,ADS,0.3888012639945373
Volksbank_learnresult_MAESTRO_fix,7,14,98,3,602,1010,38848,248250,ADS,ADS,0.29712885100161657
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,610,965,38847,248236,ADS,ADS,0.27055110898800194
Volksbank_learnresult_MAESTRO_fix,7,14,98,5,593,921,38892,248444,ADS,ADS,0.28932505298871547
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,611,978,38850,248247,ADS,ADS,0.2711410819902085
Volksbank_learnresult_MAESTRO_fix,7,14,98,4,592,905,77677,496405,ADS,ADS,0.4900213080109097
