model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_queries,learn_steps,test_resets,test_steps,extension_rule,seperation_rule,time
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012989469003514387
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.01274766999995336
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012852914005634375
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.02037410000048112
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013128871010849252
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.01282935799099505
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.020592757005942985
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013246966002043337
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.01321015800931491
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012808155996026471
Rabo_learnresult_MAESTRO_fix,6,14,84,4,244,712,3,10,SepSeq,ADS,0.020521811995422468
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.013114222005242482
Rabo_learnresult_MAESTRO_fix,6,14,84,4,193,654,3,10,SepSeq,ADS,0.012803136007278226
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03932011300639715
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03956305699830409
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03985750500578433
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039706185008981265
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03905254400160629
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039541517006000504
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039169013005448505
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039458966988604516
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03930817201035097
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03928007400827482
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03947462700307369
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03984575100184884
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03927995800040662
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03960463299881667
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.04784090700559318
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03930155700072646
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039118599001085386
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039464360001147725
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039450144991860725
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039688233999186195
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03925211699970532
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039774547010893
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.040018091996898875
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.0401821569976164
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03983623199746944
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03966247200150974
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039753678007400595
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.04089346500404645
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03940490800596308
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039657745001022704
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03929417999461293
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039303408993873745
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039464682995458134
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03922884499479551
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03914012100722175
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.04010353400371969
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03984942899842281
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039531242990051396
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039564721009810455
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03938461698999163
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.040451363995089196
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03978882799856365
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039652264007600024
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039598021990968846
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039309870000579394
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039924362004967406
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03940251699532382
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039650655002333224
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03918859899567906
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.04032441400340758
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039482348001911305
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03968103700026404
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03902971300703939
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.04059104699990712
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03929216800315771
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03959868699894287
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039522695005871356
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.0393318729911698
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03916658701200504
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03966577300161589
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03931009200459812
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03972821999923326
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.04031336700427346
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039517753990367055
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03914721999899484
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.0393310639919946
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.04085462199873291
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03949280400411226
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039227471002959646
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039690064993919805
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03919381600280758
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03947270099888556
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03939403299591504
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039926754994667135
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.04063190800661687
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.040553380997153
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03928046599321533
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039505433989688754
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039420048997271806
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.04065845000150148
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03962318800040521
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03947254600643646
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03951589700591285
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039282001001993194
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03939088400511537
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03934208299324382
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039382082992233336
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03945458200178109
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.04019015700032469
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.040047604998108
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03943262300163042
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039541245001601055
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.04043431198806502
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.053366817999631166
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03979378599615302
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03991743999358732
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.040440048003802076
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.0397176560072694
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.039630604995181784
Rabo_learnresult_MAESTRO_fix,6,14,84,4,509,907,3,10,ADS,ADS,0.03959606199350674
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008656384001369588
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008537194997188635
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008651456009829417
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008649822004372254
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008589167991885915
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008589794000727125
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008615251994342543
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008590472003561445
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008598959000664763
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008615993006969802
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008605643000919372
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008688290996360593
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008562013012124225
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008613721001893282
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008580965004512109
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.00861188699491322
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008552580009563826
ASN_learnresult_MAESTRO_fix,6,14,84,4,227,860,3,10,Nothing,SepSeq,0.009226608992321417
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008535647008102387
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008584323994000442
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008581774003687315
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008832856008666568
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.009030114000779577
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008719799006939866
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008672648007632233
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008639063002192415
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008528610997018404
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.00880463699286338
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008579294997616671
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.0085464700096054
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008736727992072701
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008613145007984713
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008637103004730307
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008572086997446604
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008702919003553689
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008629828997072764
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008461044999421574
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008646629998111166
ASN_learnresult_MAESTRO_fix,6,14,84,4,235,900,3,10,Nothing,SepSeq,0.009574675001204014
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.009322213008999825
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008838457011734135
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008706601001904346
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.00852814200334251
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008586259005824104
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.00855916399450507
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.0086781760037411
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008502323005814105
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008605947994510643
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008558941990486346
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008633596997242421
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008505694000632502
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008534775988664478
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008536341993021779
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008546248995116912
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008546402998035774
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008544878990505822
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008611515004304238
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008658555991132744
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008706934997462668
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008587265008827671
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008622374007245526
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.00868639099644497
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008640612999442965
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008509576000506058
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008650128002045676
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008680885002831928
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.00852021700120531
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008577303000492975
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.00855586800025776
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.00866296500316821
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.00847898299980443
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008625846006907523
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008500800002366304
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008566510005039163
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008483568002702668
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008531412007869221
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008567157987272367
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008539524002117105
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008918215011362918
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.009146851996774785
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008713303992408328
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008579499000916258
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008633019999251701
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008628771000076085
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008709007001016289
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008632472003228031
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.00855317700188607
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008610179997049272
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008583606002503075
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008634233003249392
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008616320992587134
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008567665005102754
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008595391002018005
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008571856000344269
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008595510007580742
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008648973001982085
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008661785992444493
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008655226993141696
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008615661005023867
ASN_learnresult_MAESTRO_fix,6,14,84,4,223,840,3,10,Nothing,SepSeq,0.008575964006013237
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.0077390220103552565
ASN_learnresult_MAESTRO_fix,6,14,84,4,164,647,3,10,SepSeq,SepSeq,0.00793220300693065
ASN_learnresult_MAESTRO_fix,6,14,84,4,164,647,3,10,SepSeq,SepSeq,0.007863830003771
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007752256991807371
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.00762843199481722
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007794049000949599
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007715473999269307
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007749675991362892
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007714028004556894
ASN_learnresult_MAESTRO_fix,6,14,84,4,164,647,3,10,SepSeq,SepSeq,0.007893389993114397
ASN_learnresult_MAESTRO_fix,6,14,84,4,164,647,3,10,SepSeq,SepSeq,0.007865446008509025
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007830591988749802
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007557666991488077
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007760797001537867
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.00774696099688299
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007699552006670274
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007696975997532718
ASN_learnresult_MAESTRO_fix,6,14,84,4,164,647,3,10,SepSeq,SepSeq,0.007922638003947213
ASN_learnresult_MAESTRO_fix,6,14,84,4,164,647,3,10,SepSeq,SepSeq,0.007783751003444195
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007758784995530732
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007563384991954081
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.0076655799930449575
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.0076653750002151355
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.0076862950081704184
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007751135999569669
ASN_learnresult_MAESTRO_fix,6,14,84,4,164,647,3,10,SepSeq,SepSeq,0.007806281006196514
ASN_learnresult_MAESTRO_fix,6,14,84,4,164,647,3,10,SepSeq,SepSeq,0.007825384993338957
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007657213005586527
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007782608998240903
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007794696997734718
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007590491004521027
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007708876000833698
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007668207006645389
ASN_learnresult_MAESTRO_fix,6,14,84,4,164,647,3,10,SepSeq,SepSeq,0.007918589995824732
ASN_learnresult_MAESTRO_fix,6,14,84,4,164,647,3,10,SepSeq,SepSeq,0.00786784199590329
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007757169994874857
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.0076223470096010715
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007727276999503374
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007628949999343604
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.0077207459980854765
ASN_learnresult_MAESTRO_fix,6,14,84,4,160,627,3,10,SepSeq,SepSeq,0.007760063002933748
ASN_learnresult_MAESTRO_fix,6,14,84,4,164,647,3,10,SepSeq,SepSeq,0.008009381010197103
ASN_learnresult_MAESTRO_fix,6,14,84,4,164,647,3,10,SepSeq,SepSeq,0.00788787700003013
