model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_queries,learn_steps,test_queries,test_steps,time
DropBear,17,13,221,2,3339,19847,557194,4423075,1.9880548440269195
DropBear,17,13,221,2,3112,18319,525214,4140871,1.851595745945815
DropBear,17,13,221,2,3112,18319,525214,4140871,1.852194152015727
DropBear,17,13,221,2,3113,18103,522549,4082709,1.8382114290143363
DropBear,17,13,221,2,3112,18319,525214,4140871,1.8601923910318874
DropBear,17,13,221,2,3112,18319,525214,4140871,1.8538618669845164
DropBear,17,13,221,2,3112,18319,525214,4140871,1.8070873389951885
DropBear,17,13,221,2,3113,18102,522549,4082709,1.8172151189646684
DropBear,17,13,221,2,3113,18099,522549,4082708,1.8193972340086475
DropBear,17,13,221,2,3113,18103,522549,4082709,1.8289216890116222
DropBear,17,13,221,2,3113,18106,522549,4082710,1.823869256011676
DropBear,17,13,221,2,3113,18099,522549,4082708,1.865992404986173
DropBear,17,13,221,2,3113,18099,522549,4082708,1.8264588870224543
DropBear,17,13,221,2,3113,18330,525214,4140872,1.8434319620137103
DropBear,17,13,221,2,3113,18103,522549,4082709,1.806785571970977
DropBear,17,13,221,2,3113,18106,522549,4082710,1.8165096150478348
DropBear,17,13,221,2,3113,18109,522549,4082711,1.8179892690386623
DropBear,17,13,221,2,3112,18319,525214,4140871,1.8615543959895149
DropBear,17,13,221,2,3113,18099,522549,4082708,1.8155636939918622
DropBear,17,13,221,2,3113,18099,522549,4082708,1.8204608780215494
DropBear,17,13,221,2,3114,18122,522549,4082712,1.8461916950182058
DropBear,17,13,221,2,3113,18106,522549,4082710,1.819395625963807
DropBear,17,13,221,2,3113,18099,522549,4082708,1.802926346019376
DropBear,17,13,221,2,3113,18099,522549,4082708,1.881084290042054
DropBear,17,13,221,2,3113,18099,522549,4082708,1.817904830968473
DropBear,17,13,221,2,3112,18319,525214,4140871,1.8272011499502696
DropBear,17,13,221,2,3113,18103,522549,4082709,1.8186721570091322
DropBear,17,13,221,2,3114,18126,522549,4082713,1.8203592309728265
DropBear,17,13,221,2,3114,18122,522549,4082712,1.828810413950123
DropBear,17,13,221,2,3114,18122,522549,4082712,1.8229925730265677
DropBear,17,13,221,2,3113,18106,522549,4082710,1.819704441993963
DropBear,17,13,221,2,3113,18103,522549,4082709,1.8548217079951428
DropBear,17,13,221,2,3113,18099,522549,4082708,1.7989948180038482
DropBear,17,13,221,2,3113,18106,522549,4082710,1.8160671790246852
DropBear,17,13,221,2,3112,18319,525214,4140871,1.8397724159876816
DropBear,17,13,221,2,3113,18106,522549,4082710,1.8150268119643442
DropBear,17,13,221,2,3113,18103,522549,4082709,1.8575423839502037
DropBear,17,13,221,2,3113,18103,522549,4082709,1.8979277760372497
DropBear,17,13,221,2,3113,18330,525214,4140872,1.9005174420308322
DropBear,17,13,221,2,3113,18103,522549,4082709,1.8801051970222034
DropBear,17,13,221,2,3113,18102,522549,4082709,1.8990194670041092
DropBear,17,13,221,2,3113,18103,522549,4082709,1.9101922429981641
DropBear,17,13,221,2,3113,18103,522549,4082709,1.8225705659715459
DropBear,17,13,221,2,3113,18099,522549,4082708,1.8221006430103444
DropBear,17,13,221,2,3113,18103,522549,4082709,1.8316186119918711
DropBear,17,13,221,2,3113,18330,525214,4140872,1.852847409027163
DropBear,17,13,221,2,3113,18330,525214,4140872,1.8282695829984732
DropBear,17,13,221,2,3112,18319,525214,4140871,1.8368230069754645
DropBear,17,13,221,2,3113,18330,525214,4140872,1.8365515070036054
DropBear,17,13,221,2,3113,18099,522549,4082708,1.8321616979665123
DropBear,17,13,221,2,3113,18102,522549,4082709,1.8778504870133474
DropBear,17,13,221,2,3112,18319,525214,4140871,1.8257450659875758
DropBear,17,13,221,2,3113,18103,522549,4082709,1.8115620579919778
DropBear,17,13,221,2,3113,18106,522549,4082710,1.8451200380222872
DropBear,17,13,221,2,3113,18103,522549,4082709,1.7921200349810533
DropBear,17,13,221,2,3113,18106,522549,4082710,1.8253217930323444
DropBear,17,13,221,2,3113,18103,522549,4082709,1.8288915400044061
DropBear,17,13,221,2,3113,18330,525214,4140872,1.8259448260068893
DropBear,17,13,221,2,3113,18099,522549,4082708,1.8220976059674285
DropBear,17,13,221,2,3112,18319,525214,4140871,1.8160812119604088
DropBear,17,13,221,2,3113,18099,522549,4082708,1.8228146280162036
DropBear,17,13,221,2,3113,18330,525214,4140872,1.8341910309973173
DropBear,17,13,221,2,3113,18099,522549,4082708,1.8235431499779224
DropBear,17,13,221,2,3113,18099,522549,4082708,1.809516754001379
OpenSSH,31,22,682,4,19153,114823,9166479,73238905,44.610830152989365
OpenSSH,31,22,682,4,19153,114816,9166479,73238904,44.819918692985084
OpenSSH,31,22,682,4,19154,114830,9166479,73238905,46.90729205799289
OpenSSH,31,22,682,4,19153,114823,9166479,73238905,45.53070297802333
OpenSSH,31,22,682,4,19154,114837,9166479,73238906,44.759872842987534
OpenSSH,31,22,682,4,19154,114830,9166479,73238905,47.4953395370394
OpenSSH,31,22,682,4,19153,114816,9166479,73238904,45.84505393402651
OpenSSH,31,22,682,4,19153,114816,9166479,73238904,45.722631828975864
OpenSSH,31,22,682,4,19155,114847,9166479,73238906,48.35665174096357
OpenSSH,31,22,682,4,19155,114854,9166479,73238907,44.08297622395912
OpenSSH,31,22,682,4,19154,114837,9166479,73238906,44.75276872899849
OpenSSH,31,22,682,4,19154,114840,9166479,73238906,48.14202354400186
OpenSSH,31,22,682,4,19154,114840,9166479,73238906,43.439192254969385
OpenSSH,31,22,682,4,19154,114840,9166479,73238906,43.51886964600999
OpenSSH,31,22,682,4,19154,114837,9166479,73238906,43.59499525098363
OpenSSH,31,22,682,4,19155,114847,9166479,73238906,43.61862549703801
OpenSSH,31,22,682,4,19154,114837,9166479,73238906,44.77550476399483
OpenSSH,31,22,682,4,19155,114847,9166479,73238906,43.64091025601374
OpenSSH,31,22,682,4,19154,114837,9166479,73238906,44.92018477100646
OpenSSH,31,22,682,4,19153,114823,9166479,73238905,43.42045680002775
OpenSSH,31,22,682,4,19154,114840,9166479,73238906,43.30510623299051
OpenSSH,31,22,682,4,19153,114823,9166479,73238905,45.02657983801328
OpenSSH,31,22,682,4,19154,114840,9166479,73238906,45.14042651397176
OpenSSH,31,22,682,4,19155,114854,9166479,73238907,46.699759054987226
OpenSSH,31,22,682,4,19154,114840,9166479,73238906,43.7742460630252
OpenSSH,31,22,682,4,19155,114854,9166479,73238907,44.86334787198575
OpenSSH,31,22,682,4,19155,114847,9166479,73238906,44.19056658097543
OpenSSH,31,22,682,4,19154,114837,9166479,73238906,45.07563408097485
OpenSSH,31,22,682,4,19154,114840,9166479,73238906,43.25030657602474
OpenSSH,31,22,682,4,19155,114847,9166479,73238906,45.07621059799567
OpenSSH,31,22,682,4,19154,114833,9166479,73238905,46.729905553977005
OpenSSH,31,22,682,4,19154,114830,9166479,73238905,45.66941423504613
OpenSSH,31,22,682,4,19155,114847,9166479,73238906,47.647520780039486
OpenSSH,31,22,682,4,19154,114837,9166479,73238906,43.82328461995348
OpenSSH,31,22,682,4,19153,114816,9166479,73238904,45.04576192901004
OpenSSH,31,22,682,4,19154,114837,9166479,73238906,43.652625203016214
OpenSSH,31,22,682,4,19155,114854,9166479,73238907,44.54814105096739
OpenSSH,31,22,682,4,19153,114823,9166479,73238905,44.78323131299112
OpenSSH,31,22,682,4,19153,114816,9166479,73238904,45.80502890201751
OpenSSH,31,22,682,4,19153,114816,9166479,73238904,43.70468627597438
OpenSSH,31,22,682,4,19155,114854,9166479,73238907,44.09981147799408
OpenSSH,31,22,682,4,19154,114833,9166479,73238905,48.422488363983575
OpenSSH,31,22,682,4,19154,114830,9166479,73238905,45.593192804954015
OpenSSH,31,22,682,4,19154,114840,9166479,73238906,46.249128873983864
OpenSSH,31,22,682,4,19153,114823,9166479,73238905,44.63033880799776
OpenSSH,31,22,682,4,19155,114847,9166479,73238906,44.34052452998003
OpenSSH,31,22,682,4,19154,114837,9166479,73238906,43.39099255000474
OpenSSH,31,22,682,4,19154,114830,9166479,73238905,48.173006283002906
OpenSSH,31,22,682,4,19154,114840,9166479,73238906,43.21865702100331
OpenSSH,31,22,682,4,19155,114847,9166479,73238906,43.79803235299187
OpenSSH,31,22,682,4,19153,114823,9166479,73238905,45.159655833034776
OpenSSH,31,22,682,4,19154,114840,9166479,73238906,43.39733550499659
OpenSSH,31,22,682,4,19154,114833,9166479,73238905,45.591191999963485
OpenSSH,31,22,682,4,19154,114837,9166479,73238906,44.46857011294924
OpenSSH,31,22,682,4,19155,114854,9166479,73238907,45.68057134700939
OpenSSH,31,22,682,4,19155,114847,9166479,73238906,45.932827423966955
OpenSSH,31,22,682,4,19153,114823,9166479,73238905,44.522974554041866
OpenSSH,31,22,682,4,19155,114854,9166479,73238907,44.510205345985014
OpenSSH,31,22,682,4,19154,114830,9166479,73238905,49.36739482800476
OpenSSH,31,22,682,4,19155,114854,9166479,73238907,43.34401918196818
OpenSSH,31,22,682,4,19153,114816,9166479,73238904,48.50878127099713
OpenSSH,31,22,682,4,19155,114854,9166479,73238907,45.006748177984264
OpenSSH,31,22,682,4,19154,114830,9166479,73238905,44.65871079300996
OpenSSH,31,22,682,4,19153,114823,9166479,73238905,44.47263590997318
OpenSSH,31,22,682,4,19155,114847,9166479,73238906,43.896630199975334
OpenSSH,31,22,682,4,19155,114854,9166479,73238907,43.300383551977575
OpenSSH,31,22,682,4,19154,114833,9166479,73238905,44.927263994992245
OpenSSH,31,22,682,4,19154,114830,9166479,73238905,45.95706381800119
OpenSSH,31,22,682,4,19154,114830,9166479,73238905,46.61933419702109
OpenSSH,31,22,682,4,19155,114847,9166479,73238906,46.054602646967396
OpenSSH,31,22,682,4,19155,114847,9166479,73238906,43.668471965997014
OpenSSH,31,22,682,4,19154,114837,9166479,73238906,46.80180622899206
OpenSSH,31,22,682,4,19155,114847,9166479,73238906,47.45387001900235
OpenSSH,31,22,682,4,19153,114816,9166479,73238904,45.44041917199502
OpenSSH,31,22,682,4,19155,114847,9166479,73238906,46.28146274900064
OpenSSH,31,22,682,4,19154,114840,9166479,73238906,43.49440675898222
OpenSSH,31,22,682,4,19155,114854,9166479,73238907,44.217220059013925
OpenSSH,31,22,682,4,19154,114837,9166479,73238906,47.79361473600147
OpenSSH,31,22,682,4,19155,114854,9166479,73238907,45.051966150000226
OpenSSH,31,22,682,4,19155,114854,9166479,73238907,43.98799833399244
OpenSSH,31,22,682,4,19155,114847,9166479,73238906,44.97604706202401
OpenSSH,31,22,682,4,19154,114830,9166479,73238905,44.20383951696567
OpenSSH,31,22,682,4,19155,114854,9166479,73238907,45.97134655195987
OpenSSH,31,22,682,4,19155,114847,9166479,73238906,43.25848057499388
OpenSSH,31,22,682,4,19153,114823,9166479,73238905,45.47053991595749
OpenSSH,31,22,682,4,19155,114847,9166479,73238906,46.07104462897405
OpenSSH,31,22,682,4,19153,114816,9166479,73238904,44.27973715797998
OpenSSH,31,22,682,4,19153,114816,9166479,73238904,43.050785709987395
OpenSSH,31,22,682,4,19155,114847,9166479,73238906,44.254866032046266
OpenSSH,31,22,682,4,19154,114837,9166479,73238906,43.85376081999857
OpenSSH,31,22,682,4,19155,114854,9166479,73238907,45.78266016300768
OpenSSH,31,22,682,4,19153,114816,9166479,73238904,44.329053641995415
OpenSSH,31,22,682,4,19154,114830,9166479,73238905,46.0985276310239
OpenSSH,31,22,682,4,19155,114847,9166479,73238906,46.40735428000335
OpenSSH,31,22,682,4,19154,114837,9166479,73238906,45.325062079005875
OpenSSH,31,22,682,4,19154,114837,9166479,73238906,45.27982360002352
OpenSSH,31,22,682,4,19155,114847,9166479,73238906,47.708641687000636
OpenSSH,31,22,682,4,19155,114857,9166479,73238907,45.72611563198734
OpenSSH,31,22,682,4,19155,114847,9166479,73238906,43.77284807298565
OpenSSH,31,22,682,4,19155,114854,9166479,73238907,46.11872606002726
TCP_Windows8_Server,38,13,494,12,11935,96833,1968366,19386320,12.945040288963355
TCP_Windows8_Server,38,13,494,12,12435,102826,2062382,20646359,13.821442952961661
TCP_Windows8_Server,38,13,494,11,11433,92306,1892327,18586479,11.888309144997038
TCP_Windows8_Server,38,13,494,10,11434,94344,1892639,18861915,12.008804281998891
TCP_Windows8_Server,38,13,494,11,11935,97347,1988889,19670155,12.896164896024857
TCP_Windows8_Server,38,13,494,12,12436,103856,2052035,20693269,14.017140893032774
TCP_Windows8_Server,38,13,494,12,11938,104839,1977632,20768661,13.539710298005957
TCP_Windows8_Server,38,13,494,9,10434,83372,1737974,16894398,10.08375133498339
TCP_Windows8_Server,38,13,494,12,11939,102409,1993335,20562971,13.86555370897986
TCP_Windows8_Server,38,13,494,12,11938,94926,1970293,19088804,13.050943583017215
TCP_Windows8_Server,38,13,494,12,11936,105853,1981553,20929827,13.57370260200696
TCP_Windows8_Server,38,13,494,9,10937,86881,1811664,17545962,10.445753041014541
TCP_Windows8_Server,38,13,494,14,12935,107825,2147578,21653393,15.262092960998416
TCP_Windows8_Server,38,13,494,11,11438,94415,1885094,18812943,12.45735738700023
TCP_Windows8_Server,38,13,494,12,12435,99359,2054921,20002474,13.725912527996115
TCP_Windows8_Server,38,13,494,13,12436,102829,2058661,20609736,14.072071198024787
TCP_Windows8_Server,38,13,494,10,11434,93853,1899446,18870309,11.805359460006002
TCP_Windows8_Server,38,13,494,12,11939,100393,1982654,20113985,13.383393802971113
TCP_Windows8_Server,38,13,494,13,12436,104379,2072317,20994151,14.645190236973576
TCP_Windows8_Server,38,13,494,12,11938,100853,1981044,20179982,13.435297241027001
TCP_Windows8_Server,38,13,494,11,11437,94399,1898231,18965659,12.375225189956836
TCP_Windows8_Server,38,13,494,14,12934,105830,2131032,21136282,15.517832581012044
TCP_Windows8_Server,38,13,494,12,11937,100360,1980932,20090124,13.679532573965844
TCP_Windows8_Server,38,13,494,10,10937,90410,1813734,18112506,11.393557703995612
TCP_Windows8_Server,38,13,494,9,10433,83342,1746803,16979231,10.290275735023897
TCP_Windows8_Server,38,13,494,11,11935,95372,1974047,19201672,12.800745274988003
TCP_Windows8_Server,38,13,494,11,11935,98350,1988005,19823192,12.759163479029667
TCP_Windows8_Server,38,13,494,12,11934,98326,1981257,19750163,13.45655253296718
TCP_Windows8_Server,38,13,494,13,12940,107909,2126148,21420273,15.504603200010024
TCP_Windows8_Server,38,13,494,12,11936,97850,1966023,19545671,13.511149664002005
TCP_Windows8_Server,38,13,494,14,12936,110358,2149867,22044957,15.749685103015509
TCP_Windows8_Server,38,13,494,11,11435,94346,1886111,18853058,12.21533803496277
TCP_Windows8_Server,38,13,494,12,11937,105860,1982405,21011215,13.701090634975117
TCP_Windows8_Server,38,13,494,15,13437,115853,2220451,22993980,16.532526703027543
TCP_Windows8_Server,38,13,494,10,10936,88377,1827763,17952565,10.78836703900015
TCP_Windows8_Server,38,13,494,10,10935,88871,1822807,17980305,11.260300415044185
TCP_Windows8_Server,38,13,494,13,12438,104878,2074030,21104640,15.276947974984068
TCP_Windows8_Server,38,13,494,12,12435,104336,2067768,20936730,13.688996348006185
TCP_Windows8_Server,38,13,494,11,11938,93413,1954019,18699230,12.509967455000151
TCP_Windows8_Server,38,13,494,11,11434,92385,1904532,18678023,12.235134296992328
TCP_Windows8_Server,38,13,494,13,12935,107348,2111132,21178508,15.040592043020297
TCP_Windows8_Server,38,13,494,12,11936,97839,1969563,19582168,13.204452021978796
TCP_Windows8_Server,38,13,494,11,11436,96883,1900617,19363574,12.273146049992647
TCP_Windows8_Server,38,13,494,11,11434,96334,1909319,19386812,12.515271320997272
TCP_Windows8_Server,38,13,494,13,12436,105345,2055948,20963707,14.209066753974184
TCP_Windows8_Server,38,13,494,12,11937,94871,1964706,19031261,13.062953537038993
TCP_Windows8_Server,38,13,494,12,12432,100792,2052709,20213389,13.810976669949014
TCP_Windows8_Server,38,13,494,11,11436,94342,1906594,19060248,12.158083387010265
TCP_Windows8_Server,38,13,494,12,11937,100862,1968626,20048262,13.23127490998013
TCP_Windows8_Server,38,13,494,11,11438,96366,1885946,19130588,12.22404804395046
TCP_Windows8_Server,38,13,494,14,12937,111358,2135780,22050060,15.248126314021647
TCP_Windows8_Server,38,13,494,13,12434,105820,2067354,21196887,14.19327983900439
TCP_Windows8_Server,38,13,494,11,11934,96334,1985023,19472993,12.70096129598096
TCP_Windows8_Server,38,13,494,11,11935,97838,1971224,19592816,12.644493001978844
TCP_Windows8_Server,38,13,494,14,12936,108338,2132483,21565872,15.563557408982888
TCP_Windows8_Server,38,13,494,12,11937,98389,1977816,19752966,13.29811549698934
TCP_Windows8_Server,38,13,494,11,11935,97335,1982360,19612755,12.673404827015474
TCP_Windows8_Server,38,13,494,10,10936,89887,1818637,18112993,11.41628246603068
TCP_Windows8_Server,38,13,494,13,12435,102353,2062669,20554602,14.262767862004694
TCP_Windows8_Server,38,13,494,13,12436,104340,2058207,20849010,14.302676723047625
TCP_Windows8_Server,38,13,494,12,11938,103358,1982152,20575985,13.294871599006001
TCP_Windows8_Server,38,13,494,12,12433,98331,2032580,19623605,12.947004149958957
TCP_Windows8_Server,38,13,494,13,12440,111400,2059139,21987564,14.669589925033506
TCP_Windows8_Server,38,13,494,14,12934,104827,2140390,21091632,14.991358713945374
TCP_Windows8_Server,38,13,494,11,11935,99822,1977181,19972498,12.61140723596327
TCP_Windows8_Server,38,13,494,11,11436,95347,1905302,19206510,12.429756321012974
TCP_Windows8_Server,38,13,494,11,11937,104380,1999841,20919626,13.01775479997741
TCP_Windows8_Server,38,13,494,10,10936,91362,1817298,18314766,11.132639504037797
TCP_Windows8_Server,38,13,494,12,11935,98855,1975127,19784518,13.06345775903901
TCP_Windows8_Server,38,13,494,13,12436,104841,2046043,20782932,14.421282491006423
TCP_Windows8_Server,38,13,494,8,10436,81928,1728282,16557040,9.571016861009412
TCP_Windows8_Server,38,13,494,12,11939,102384,1975821,20338833,13.679441468964797
TCP_Windows8_Server,38,13,494,13,12435,101836,2044353,20278413,14.459789606044069
TCP_Windows8_Server,38,13,494,14,12937,109365,2120438,21591121,15.658302196010482
TCP_Windows8_Server,38,13,494,13,12435,101849,2064158,20491584,14.142243995971512
TCP_Windows8_Server,38,13,494,10,10938,91400,1813313,18269246,11.555161343014333
TCP_Windows8_Server,38,13,494,13,12938,105372,2125341,21000730,14.531853139982559
TCP_Windows8_Server,38,13,494,11,11938,105883,1988979,21055731,13.05573318299139
TCP_Windows8_Server,38,13,494,12,11934,95353,1959161,19056984,13.165817748988047
TCP_Windows8_Server,38,13,494,10,11436,93383,1886585,18679041,11.872224357968662
TCP_Windows8_Server,38,13,494,10,11435,95847,1910424,19297599,11.814842924010009
TCP_Windows8_Server,38,13,494,11,11437,94871,1885272,18880817,12.265088200976606
TCP_Windows8_Server,38,13,494,12,11935,100339,1975407,20018173,13.244745564006735
TCP_Windows8_Server,38,13,494,11,11435,92849,1890870,18649961,12.080935534031596
TCP_Windows8_Server,38,13,494,12,12439,110881,2051658,21781522,13.944545695034321
TCP_Windows8_Server,38,13,494,12,11936,96867,1976122,19467186,12.911157471011393
TCP_Windows8_Server,38,13,494,11,11935,98332,1985584,19806311,12.921079334977549
TCP_Windows8_Server,38,13,494,12,12435,101335,2039570,20155342,13.533673936035484
TCP_Windows8_Server,38,13,494,12,11937,96390,1971724,19364519,13.109598072012886
TCP_Windows8_Server,38,13,494,10,10938,94913,1824646,18963830,11.333225559967104
TCP_Windows8_Server,38,13,494,12,12436,103881,2067384,20850083,14.27028427796904
TCP_Windows8_Server,38,13,494,13,12433,102794,2062994,20635342,14.407863247033674
TCP_Windows8_Server,38,13,494,10,10935,91873,1814271,18367318,11.264109644980635
TCP_Windows8_Server,38,13,494,12,12436,99911,2023466,19760217,13.630454157013446
TCP_Windows8_Server,38,13,494,11,11934,100313,1967470,19964758,12.328526272962335
TCP_Windows8_Server,38,13,494,12,11936,104844,1999076,21040964,13.327571979025379
TCP_Windows8_Server,38,13,494,11,11435,92379,1898486,18647592,11.900898460007738
TCP_Windows8_Server,38,13,494,14,12935,110306,2145716,22054080,15.689318719028961
TCP_Windows8_Server,38,13,494,12,11936,102332,1983888,20471573,13.47017423401121
TCP_Windows8_Server,38,13,494,12,11934,98803,1982633,19877000,13.492129334015772
TCP_FreeBSD_Server,55,13,715,14,18686,192534,3078742,37544083,23.69864487601444
TCP_FreeBSD_Server,55,13,715,15,19404,199158,3225687,39282198,24.84489001898328
TCP_FreeBSD_Server,55,13,715,14,18684,193245,3093762,37814394,23.018878795963246
TCP_FreeBSD_Server,55,13,715,15,19405,199174,3207988,39051641,25.36380295798881
