model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_resets,learn_steps,test_resets,test_steps,extension_rule,seperation_rule,time
ASN_learnresult_MAESTRO_fix,6,14,84,5,198,663,50027,298218,SepSeq,ADS,0.151884851999057
ASN_learnresult_MAESTRO_fix,6,14,84,4,195,688,50025,298212,SepSeq,ADS,0.15311461400051485
ASN_learnresult_MAESTRO_fix,6,14,84,4,248,714,50028,298225,SepSeq,ADS,0.16222943599859718
ASN_learnresult_MAESTRO_fix,6,14,84,4,231,810,50033,298244,SepSeq,ADS,0.1588618999994651
ASN_learnresult_MAESTRO_fix,6,14,84,4,180,560,50027,298219,SepSeq,ADS,0.1569464929998503
ASN_learnresult_MAESTRO_fix,6,14,84,4,195,683,50039,298263,SepSeq,ADS,0.14996010799950454
ASN_learnresult_MAESTRO_fix,6,14,84,4,180,593,50033,298241,SepSeq,ADS,0.15266695900209015
ASN_learnresult_MAESTRO_fix,6,14,84,4,195,682,50029,298228,SepSeq,ADS,0.15273655900091399
ASN_learnresult_MAESTRO_fix,6,14,84,4,195,687,50029,298229,SepSeq,ADS,0.15014289700047811
ASN_learnresult_MAESTRO_fix,6,14,84,4,179,566,50025,298211,SepSeq,ADS,0.1570488840006874
ASN_learnresult_MAESTRO_fix,6,14,84,4,195,683,50027,298220,SepSeq,ADS,0.15021421399796964
ASN_learnresult_MAESTRO_fix,6,14,84,4,195,683,50039,298266,SepSeq,ADS,0.15533446300105425
ASN_learnresult_MAESTRO_fix,6,14,84,4,193,681,50028,298221,SepSeq,ADS,0.14809494899964193
ASN_learnresult_MAESTRO_fix,6,14,84,4,193,657,50029,298227,SepSeq,ADS,0.1681285119993845
ASN_learnresult_MAESTRO_fix,6,14,84,4,307,758,50030,298232,SepSeq,ADS,0.17535311900064698
ASN_learnresult_MAESTRO_fix,6,14,84,4,246,706,50025,298212,SepSeq,ADS,0.16081403800126282
ASN_learnresult_MAESTRO_fix,6,14,84,5,308,955,50038,298267,SepSeq,ADS,0.1735517279994383
ASN_learnresult_MAESTRO_fix,6,14,84,4,195,684,50036,298255,SepSeq,ADS,0.1535073899976851
ASN_learnresult_MAESTRO_fix,6,14,84,5,216,733,50028,298224,SepSeq,ADS,0.16146069100068416
ASN_learnresult_MAESTRO_fix,6,14,84,4,195,683,50025,298213,SepSeq,ADS,0.14949583399720723
ASN_learnresult_MAESTRO_fix,6,14,84,4,198,686,50029,298229,SepSeq,ADS,0.1582911410005181
ASN_learnresult_MAESTRO_fix,6,14,84,5,205,674,50026,298215,SepSeq,ADS,0.1628899379975337
ASN_learnresult_MAESTRO_fix,6,14,84,5,201,691,50026,298217,SepSeq,ADS,0.15621405400088406
ASN_learnresult_MAESTRO_fix,6,14,84,5,198,682,50027,298221,SepSeq,ADS,0.16937240200059023
ASN_learnresult_MAESTRO_fix,6,14,84,4,194,656,50025,298211,SepSeq,ADS,0.152460927998618
ASN_learnresult_MAESTRO_fix,6,14,84,4,193,654,50029,298228,SepSeq,ADS,0.15165898900158936
ASN_learnresult_MAESTRO_fix,6,14,84,5,291,787,50026,298217,SepSeq,ADS,0.17806919099894003
ASN_learnresult_MAESTRO_fix,6,14,84,4,195,683,50028,298223,SepSeq,ADS,0.15325838699936867
ASN_learnresult_MAESTRO_fix,6,14,84,4,195,660,50025,298212,SepSeq,ADS,0.15627124599996023
ASN_learnresult_MAESTRO_fix,6,14,84,5,212,679,50028,298224,SepSeq,ADS,0.16378933400119422
ASN_learnresult_MAESTRO_fix,6,14,84,4,196,689,50026,298217,SepSeq,ADS,0.15081423400260974
ASN_learnresult_MAESTRO_fix,6,14,84,4,193,654,50028,298222,SepSeq,ADS,0.15709246899859863
ASN_learnresult_MAESTRO_fix,6,14,84,4,189,616,50026,298215,SepSeq,ADS,0.15444527799991192
ASN_learnresult_MAESTRO_fix,6,14,84,4,195,687,50026,298217,SepSeq,ADS,0.17199395500210812
ASN_learnresult_MAESTRO_fix,6,14,84,4,195,687,50026,298215,SepSeq,ADS,0.15105336199849262
ASN_learnresult_MAESTRO_fix,6,14,84,4,196,685,50038,298262,SepSeq,ADS,0.15130503900218173
ASN_learnresult_MAESTRO_fix,6,14,84,5,245,833,50035,298253,SepSeq,ADS,0.16476375000274857
ASN_learnresult_MAESTRO_fix,6,14,84,5,319,901,50029,298228,SepSeq,ADS,0.16750988900093944
ASN_learnresult_MAESTRO_fix,6,14,84,4,209,683,50025,298210,SepSeq,ADS,0.15197018899925752
ASN_learnresult_MAESTRO_fix,6,14,84,4,252,701,50027,298217,SepSeq,ADS,0.15915345900066313
ASN_learnresult_MAESTRO_fix,6,14,84,5,201,691,50033,298244,SepSeq,ADS,0.1553556299986667
ASN_learnresult_MAESTRO_fix,6,14,84,4,195,687,50026,298214,SepSeq,ADS,0.15235705400118604
ASN_learnresult_MAESTRO_fix,6,14,84,5,317,875,50027,298218,SepSeq,ADS,0.18099053100013407
ASN_learnresult_MAESTRO_fix,6,14,84,5,199,689,50028,298226,SepSeq,ADS,0.15354744100113749
ASN_learnresult_MAESTRO_fix,6,14,84,4,191,648,50025,298211,SepSeq,ADS,0.15296364299865672
ASN_learnresult_MAESTRO_fix,6,14,84,5,319,901,50028,298224,SepSeq,ADS,0.1714199460002419
ASN_learnresult_MAESTRO_fix,6,14,84,4,517,938,50038,298264,ADS,ADS,0.18036450499857892
ASN_learnresult_MAESTRO_fix,6,14,84,4,516,914,50042,298278,ADS,ADS,0.18559395199918072
ASN_learnresult_MAESTRO_fix,6,14,84,4,516,914,50027,298220,ADS,ADS,0.18415502499919967
ASN_learnresult_MAESTRO_fix,6,14,84,4,517,916,50031,298235,ADS,ADS,0.19133844499810948
ASN_learnresult_MAESTRO_fix,6,14,84,4,503,890,50029,298227,ADS,ADS,0.17578893300014897
ASN_learnresult_MAESTRO_fix,6,14,84,4,505,903,50025,298210,ADS,ADS,0.1828209870000137
ASN_learnresult_MAESTRO_fix,6,14,84,4,513,899,50030,298232,ADS,ADS,0.1774798659971566
ASN_learnresult_MAESTRO_fix,6,14,84,4,532,961,50035,298251,ADS,ADS,0.1828390299997409
ASN_learnresult_MAESTRO_fix,6,14,84,4,519,944,50033,298242,ADS,ADS,0.17847129000074347
ASN_learnresult_MAESTRO_fix,6,14,84,4,505,903,50025,298212,ADS,ADS,0.1751958029999514
ASN_learnresult_MAESTRO_fix,6,14,84,4,505,903,50029,298227,ADS,ADS,0.18788960999881965
ASN_learnresult_MAESTRO_fix,6,14,84,4,519,944,50029,298227,ADS,ADS,0.18186905100083095
ASN_learnresult_MAESTRO_fix,6,14,84,4,535,968,50032,298239,ADS,ADS,0.1779476359988621
ASN_learnresult_MAESTRO_fix,6,14,84,4,516,926,50034,298249,ADS,ADS,0.17477947499719448
ASN_learnresult_MAESTRO_fix,6,14,84,4,512,938,50025,298213,ADS,ADS,0.17133655699944939
ASN_learnresult_MAESTRO_fix,6,14,84,4,533,956,50028,298224,ADS,ADS,0.1790337879974686
ASN_learnresult_MAESTRO_fix,6,14,84,4,522,931,50027,298221,ADS,ADS,0.18390355600058683
ASN_learnresult_MAESTRO_fix,6,14,84,4,530,955,50026,298215,ADS,ADS,0.2025777989983908
ASN_learnresult_MAESTRO_fix,6,14,84,4,506,904,50029,298227,ADS,ADS,0.18310574700080906
ASN_learnresult_MAESTRO_fix,6,14,84,4,517,938,50029,298228,ADS,ADS,0.18101525199745083
ASN_learnresult_MAESTRO_fix,6,14,84,4,519,944,50027,298221,ADS,ADS,0.18114895100006834
ASN_learnresult_MAESTRO_fix,6,14,84,4,506,905,50028,298224,ADS,ADS,0.17719220700018923
ASN_learnresult_MAESTRO_fix,6,14,84,4,528,955,50026,298217,ADS,ADS,0.18546574900028645
ASN_learnresult_MAESTRO_fix,6,14,84,4,516,926,50030,298230,ADS,ADS,0.17692157300189137
ASN_learnresult_MAESTRO_fix,6,14,84,4,506,906,50025,298213,ADS,ADS,0.19641031799983466
ASN_learnresult_MAESTRO_fix,6,14,84,4,508,909,50025,298211,ADS,ADS,0.1837113479996333
ASN_learnresult_MAESTRO_fix,6,14,84,4,505,903,50026,298216,ADS,ADS,0.1800517529991339
ASN_learnresult_MAESTRO_fix,6,14,84,4,531,957,50028,298224,ADS,ADS,0.18484652700135484
ASN_learnresult_MAESTRO_fix,6,14,84,4,503,890,50025,298211,ADS,ADS,0.1763319900019269
ASN_learnresult_MAESTRO_fix,6,14,84,4,518,941,50026,298215,ADS,ADS,0.1827508909991593
ASN_learnresult_MAESTRO_fix,6,14,84,4,499,885,50025,298211,ADS,ADS,0.17629009900338133
ASN_learnresult_MAESTRO_fix,6,14,84,4,520,945,50041,298274,ADS,ADS,0.19169880600020406
ASN_learnresult_MAESTRO_fix,6,14,84,4,506,904,50030,298230,ADS,ADS,0.17858956700001727
ASN_learnresult_MAESTRO_fix,6,14,84,4,510,935,50029,298227,ADS,ADS,0.17394435000096564
ASN_learnresult_MAESTRO_fix,6,14,84,4,534,959,50027,298220,ADS,ADS,0.1851138730016828
ASN_learnresult_MAESTRO_fix,6,14,84,4,513,899,50033,298243,ADS,ADS,0.18067533100111177
ASN_learnresult_MAESTRO_fix,6,14,84,4,509,934,50033,298245,ADS,ADS,0.1736248519991932
ASN_learnresult_MAESTRO_fix,6,14,84,4,507,930,50027,298222,ADS,ADS,0.17334027700053412
ASN_learnresult_MAESTRO_fix,6,14,84,4,502,900,50025,298212,ADS,ADS,0.18158661399866105
ASN_learnresult_MAESTRO_fix,6,14,84,4,520,946,50025,298212,ADS,ADS,0.1972251849983877
ASN_learnresult_MAESTRO_fix,6,14,84,4,535,972,50025,298212,ADS,ADS,0.18224742999882437
ASN_learnresult_MAESTRO_fix,6,14,84,4,516,926,50025,298212,ADS,ADS,0.17993181999918306
ASN_learnresult_MAESTRO_fix,6,14,84,4,519,944,50026,298215,ADS,ADS,0.18006400000012945
ASN_learnresult_MAESTRO_fix,6,14,84,4,505,903,50027,298220,ADS,ADS,0.18085626199899707
ASN_learnresult_MAESTRO_fix,6,14,84,4,500,882,50029,298227,ADS,ADS,0.1774560539997765
ASN_learnresult_MAESTRO_fix,6,14,84,4,509,934,50025,298211,ADS,ADS,0.1787214239993773
ASN_learnresult_MAESTRO_fix,6,14,84,4,507,906,50027,298219,ADS,ADS,0.17939296300028218
ASN_learnresult_MAESTRO_fix,6,14,84,4,520,944,50025,298212,ADS,ADS,0.17865871699905256
ASN_learnresult_MAESTRO_fix,6,14,84,4,520,946,50027,298220,ADS,ADS,0.17727925900180708
ASN_learnresult_MAESTRO_fix,6,14,84,4,520,946,50026,298216,ADS,ADS,0.18113363500015112
ASN_learnresult_MAESTRO_fix,6,14,84,4,516,900,50027,298219,ADS,ADS,0.19580652199874748
ASN_learnresult_MAESTRO_fix,6,14,84,4,503,890,50029,298225,ADS,ADS,0.177599280999857
ASN_learnresult_MAESTRO_fix,6,14,84,4,516,926,50026,298217,ADS,ADS,0.17470060199775617
ASN_learnresult_MAESTRO_fix,6,14,84,4,503,890,50029,298227,ADS,ADS,0.17947168899991084
ASN_learnresult_MAESTRO_fix,6,14,84,4,517,928,50034,298247,ADS,ADS,0.17428697099967394
ASN_learnresult_MAESTRO_fix,6,14,84,4,520,946,50026,298216,ADS,ADS,0.17723754300095607
ASN_learnresult_MAESTRO_fix,6,14,84,4,493,880,50027,298220,ADS,ADS,0.17265149500235566
ASN_learnresult_MAESTRO_fix,6,14,84,4,516,941,50029,298229,ADS,ADS,0.17932229100188124
ASN_learnresult_MAESTRO_fix,6,14,84,4,520,946,50027,298220,ADS,ADS,0.17816217499785125
ASN_learnresult_MAESTRO_fix,6,14,84,4,535,972,50029,298228,ADS,ADS,0.19451496599867824
ASN_learnresult_MAESTRO_fix,6,14,84,4,530,955,50026,298217,ADS,ADS,0.18140561700056423
ASN_learnresult_MAESTRO_fix,6,14,84,4,521,949,50026,298216,ADS,ADS,0.17909449400031008
ASN_learnresult_MAESTRO_fix,6,14,84,4,497,879,50030,298230,ADS,ADS,0.1763819749976392
ASN_learnresult_MAESTRO_fix,6,14,84,4,506,905,50031,298235,ADS,ADS,0.1790084519998345
ASN_learnresult_MAESTRO_fix,6,14,84,4,529,951,50025,298213,ADS,ADS,0.17869009399873903
ASN_learnresult_MAESTRO_fix,6,14,84,4,516,926,50026,298217,ADS,ADS,0.18076983300124994
ASN_learnresult_MAESTRO_fix,6,14,84,4,506,905,50026,298214,ADS,ADS,0.19326552100028493
ASN_learnresult_MAESTRO_fix,6,14,84,4,519,944,50034,298245,ADS,ADS,0.18135715700191213
ASN_learnresult_MAESTRO_fix,6,14,84,4,505,904,50026,298215,ADS,ADS,0.1829591769965191
ASN_learnresult_MAESTRO_fix,6,14,84,4,520,946,50025,298213,ADS,ADS,0.17864192400156753
ASN_learnresult_MAESTRO_fix,6,14,84,4,505,903,50027,298218,ADS,ADS,0.17832456200267188
ASN_learnresult_MAESTRO_fix,6,14,84,4,502,888,50027,298220,ADS,ADS,0.17679837500327267
ASN_learnresult_MAESTRO_fix,6,14,84,4,531,956,50025,298213,ADS,ADS,0.17892240599758225
ASN_learnresult_MAESTRO_fix,6,14,84,4,506,907,50027,298219,ADS,ADS,0.1981876160025422
ASN_learnresult_MAESTRO_fix,6,14,84,4,510,936,50031,298236,ADS,ADS,0.17369475400118972
ASN_learnresult_MAESTRO_fix,6,14,84,4,518,917,50029,298227,ADS,ADS,0.18671215699941968
ASN_learnresult_MAESTRO_fix,6,14,84,4,531,956,50028,298223,ADS,ADS,0.18147201700048754
ASN_learnresult_MAESTRO_fix,6,14,84,4,505,903,50027,298218,ADS,ADS,0.1839465660013957
ASN_learnresult_MAESTRO_fix,6,14,84,4,520,946,50025,298212,ADS,ADS,0.17699531900143484
ASN_learnresult_MAESTRO_fix,6,14,84,4,508,922,50030,298230,ADS,ADS,0.17358519100162084
ASN_learnresult_MAESTRO_fix,6,14,84,4,520,926,50033,298241,ADS,ADS,0.19370981199972448
ASN_learnresult_MAESTRO_fix,6,14,84,4,519,944,50025,298213,ADS,ADS,0.17993741300233523
ASN_learnresult_MAESTRO_fix,6,14,84,4,517,938,50026,298218,ADS,ADS,0.17717160399843124
ASN_learnresult_MAESTRO_fix,6,14,84,4,518,941,50029,298228,ADS,ADS,0.18217671800084645
ASN_learnresult_MAESTRO_fix,6,14,84,4,516,941,50029,298227,ADS,ADS,0.17756546799864736
ASN_learnresult_MAESTRO_fix,6,14,84,4,530,955,50029,298227,ADS,ADS,0.18276277800032403
ASN_learnresult_MAESTRO_fix,6,14,84,4,520,945,50025,298213,ADS,ADS,0.18143460500141373
ASN_learnresult_MAESTRO_fix,6,14,84,4,520,926,50026,298216,ADS,ADS,0.19833631000074092
ASN_learnresult_MAESTRO_fix,6,14,84,4,517,916,50030,298232,ADS,ADS,0.1836820179996721
ASN_learnresult_MAESTRO_fix,6,14,84,4,519,943,50028,298225,ADS,ADS,0.1830427429995325
ASN_learnresult_MAESTRO_fix,6,14,84,4,530,955,50028,298224,ADS,ADS,0.18427398099811398
ASN_learnresult_MAESTRO_fix,6,14,84,4,520,945,50026,298215,ADS,ADS,0.177930390000256
ASN_learnresult_MAESTRO_fix,6,14,84,4,520,947,50032,298239,ADS,ADS,0.18255035799666075
ASN_learnresult_MAESTRO_fix,6,14,84,4,520,946,50027,298220,ADS,ADS,0.18401825199907762
ASN_learnresult_MAESTRO_fix,6,14,84,4,519,944,50025,298212,ADS,ADS,0.17832416199962609
ASN_learnresult_MAESTRO_fix,6,14,84,4,516,914,50033,298244,ADS,ADS,0.18577786300011212
ASN_learnresult_MAESTRO_fix,6,14,84,4,520,918,50032,298238,ADS,ADS,0.18424466700162156
ASN_learnresult_MAESTRO_fix,6,14,84,4,498,897,50026,298215,ADS,ADS,0.19113251200178638
ASN_learnresult_MAESTRO_fix,6,14,84,4,508,912,50026,298216,ADS,ADS,0.17911152700253297
ASN_learnresult_MAESTRO_fix,6,14,84,4,511,906,50026,298216,ADS,ADS,0.18138060799901723
4_learnresult_MAESTRO_fix,6,14,84,4,223,837,50034,298247,Nothing,SepSeq,0.1480646780000825
4_learnresult_MAESTRO_fix,6,14,84,4,228,862,50032,298239,Nothing,SepSeq,0.15411977000258048
4_learnresult_MAESTRO_fix,6,14,84,4,223,840,50025,298211,Nothing,SepSeq,0.14582039500237443
4_learnresult_MAESTRO_fix,6,14,84,4,223,840,50028,298222,Nothing,SepSeq,0.1524078719994577
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50029,298227,Nothing,SepSeq,0.14577603400175576
4_learnresult_MAESTRO_fix,6,14,84,4,222,876,50025,298212,Nothing,SepSeq,0.15183084499949473
4_learnresult_MAESTRO_fix,6,14,84,4,224,842,50039,298266,Nothing,SepSeq,0.15920469199772924
4_learnresult_MAESTRO_fix,6,14,84,4,222,837,50029,298228,Nothing,SepSeq,0.15407462599978317
4_learnresult_MAESTRO_fix,6,14,84,4,228,901,50026,298215,Nothing,SepSeq,0.14752367899927776
4_learnresult_MAESTRO_fix,6,14,84,4,224,881,50030,298233,Nothing,SepSeq,0.15378686300027766
4_learnresult_MAESTRO_fix,6,14,84,4,223,840,50030,298231,Nothing,SepSeq,0.15167558300163364
4_learnresult_MAESTRO_fix,6,14,84,4,224,881,50027,298220,Nothing,SepSeq,0.14991123100116965
4_learnresult_MAESTRO_fix,6,14,84,4,223,840,50025,298210,Nothing,SepSeq,0.14686326800074312
4_learnresult_MAESTRO_fix,6,14,84,4,222,835,50028,298225,Nothing,SepSeq,0.15429193700038013
4_learnresult_MAESTRO_fix,6,14,84,4,224,843,50031,298235,Nothing,SepSeq,0.16291542799808667
4_learnresult_MAESTRO_fix,6,14,84,4,223,876,50025,298213,Nothing,SepSeq,0.15400854000108666
4_learnresult_MAESTRO_fix,6,14,84,4,223,840,50025,298211,Nothing,SepSeq,0.15117418999943766
4_learnresult_MAESTRO_fix,6,14,84,4,223,840,50028,298223,Nothing,SepSeq,0.15144490899911034
4_learnresult_MAESTRO_fix,6,14,84,4,223,840,50027,298218,Nothing,SepSeq,0.1512645689981582
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50025,298213,Nothing,SepSeq,0.1520225099993695
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50025,298212,Nothing,SepSeq,0.15063598600318073
4_learnresult_MAESTRO_fix,6,14,84,4,224,842,50030,298231,Nothing,SepSeq,0.15069437100100913
4_learnresult_MAESTRO_fix,6,14,84,4,224,881,50025,298212,Nothing,SepSeq,0.15691727699959301
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50027,298221,Nothing,SepSeq,0.15746620999925653
4_learnresult_MAESTRO_fix,6,14,84,4,224,842,50026,298215,Nothing,SepSeq,0.15323671299847774
4_learnresult_MAESTRO_fix,6,14,84,4,222,874,50028,298226,Nothing,SepSeq,0.1520364050011267
4_learnresult_MAESTRO_fix,6,14,84,4,224,842,50025,298212,Nothing,SepSeq,0.1474224649973621
4_learnresult_MAESTRO_fix,6,14,84,4,228,862,50026,298214,Nothing,SepSeq,0.1522398980014259
4_learnresult_MAESTRO_fix,6,14,84,4,223,840,50033,298244,Nothing,SepSeq,0.14775884600021527
4_learnresult_MAESTRO_fix,6,14,84,4,223,840,50035,298252,Nothing,SepSeq,0.1527930739976
4_learnresult_MAESTRO_fix,6,14,84,4,223,876,50026,298217,Nothing,SepSeq,0.15017777599859983
4_learnresult_MAESTRO_fix,6,14,84,4,224,842,50025,298211,Nothing,SepSeq,0.15871414999855915
4_learnresult_MAESTRO_fix,6,14,84,4,224,842,50034,298247,Nothing,SepSeq,0.1476673480028694
4_learnresult_MAESTRO_fix,6,14,84,4,227,899,50032,298239,Nothing,SepSeq,0.1548171780013945
4_learnresult_MAESTRO_fix,6,14,84,4,224,842,50035,298251,Nothing,SepSeq,0.14442816700102412
4_learnresult_MAESTRO_fix,6,14,84,4,222,876,50038,298264,Nothing,SepSeq,0.15255486099704285
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50025,298213,Nothing,SepSeq,0.14860002899877145
4_learnresult_MAESTRO_fix,6,14,84,4,222,835,50026,298215,Nothing,SepSeq,0.15353035800217185
4_learnresult_MAESTRO_fix,6,14,84,4,223,840,50025,298211,Nothing,SepSeq,0.16293128699908266
4_learnresult_MAESTRO_fix,6,14,84,4,224,842,50025,298211,Nothing,SepSeq,0.1576321270003973
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50027,298222,Nothing,SepSeq,0.14931318899834878
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50026,298218,Nothing,SepSeq,0.151381660001789
4_learnresult_MAESTRO_fix,6,14,84,4,222,874,50031,298236,Nothing,SepSeq,0.15213356200183625
4_learnresult_MAESTRO_fix,6,14,84,4,224,881,50027,298220,Nothing,SepSeq,0.14959177899800125
4_learnresult_MAESTRO_fix,6,14,84,4,222,874,50026,298216,Nothing,SepSeq,0.1541338570023072
4_learnresult_MAESTRO_fix,6,14,84,4,223,840,50030,298231,Nothing,SepSeq,0.16514133699820377
4_learnresult_MAESTRO_fix,6,14,84,4,227,899,50029,298228,Nothing,SepSeq,0.15587574199889787
4_learnresult_MAESTRO_fix,6,14,84,4,223,840,50027,298218,Nothing,SepSeq,0.15107745500063174
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50025,298211,Nothing,SepSeq,0.151053896999656
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50028,298222,Nothing,SepSeq,0.1497841949967551
4_learnresult_MAESTRO_fix,6,14,84,4,224,884,50027,298219,Nothing,SepSeq,0.14981569800147554
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50025,298213,Nothing,SepSeq,0.14806426299765008
4_learnresult_MAESTRO_fix,6,14,84,4,224,842,50025,298211,Nothing,SepSeq,0.1608663439983502
4_learnresult_MAESTRO_fix,6,14,84,4,226,896,50025,298212,Nothing,SepSeq,0.1609122939989902
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50025,298211,Nothing,SepSeq,0.14868326199939474
4_learnresult_MAESTRO_fix,6,14,84,4,224,842,50026,298215,Nothing,SepSeq,0.1521754460009106
4_learnresult_MAESTRO_fix,6,14,84,4,223,840,50027,298219,Nothing,SepSeq,0.1504700639998191
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50035,298252,Nothing,SepSeq,0.1471092009996937
4_learnresult_MAESTRO_fix,6,14,84,4,222,835,50035,298252,Nothing,SepSeq,0.1487778190021345
4_learnresult_MAESTRO_fix,6,14,84,4,224,881,50026,298216,Nothing,SepSeq,0.16236745799687924
4_learnresult_MAESTRO_fix,6,14,84,4,224,881,50027,298222,Nothing,SepSeq,0.15669440599958762
4_learnresult_MAESTRO_fix,6,14,84,4,224,881,50029,298229,Nothing,SepSeq,0.14996641600009752
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50028,298224,Nothing,SepSeq,0.15308181200089166
4_learnresult_MAESTRO_fix,6,14,84,4,223,840,50028,298222,Nothing,SepSeq,0.1495317739972961
4_learnresult_MAESTRO_fix,6,14,84,4,224,842,50029,298227,Nothing,SepSeq,0.14734681700065266
4_learnresult_MAESTRO_fix,6,14,84,4,223,840,50025,298210,Nothing,SepSeq,0.1520873389999906
4_learnresult_MAESTRO_fix,6,14,84,4,224,881,50046,298296,Nothing,SepSeq,0.15218838199871243
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50029,298229,Nothing,SepSeq,0.14949848299875157
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50025,298213,Nothing,SepSeq,0.14920086700294632
4_learnresult_MAESTRO_fix,6,14,84,4,222,835,50025,298211,Nothing,SepSeq,0.16677925300245988
4_learnresult_MAESTRO_fix,6,14,84,4,223,840,50025,298210,Nothing,SepSeq,0.15479969100124435
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50025,298213,Nothing,SepSeq,0.14845683399835252
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50027,298219,Nothing,SepSeq,0.15083645499908016
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50025,298213,Nothing,SepSeq,0.14865050800290192
4_learnresult_MAESTRO_fix,6,14,84,4,228,862,50026,298215,Nothing,SepSeq,0.14956269100002828
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50040,298271,Nothing,SepSeq,0.15013904299848946
4_learnresult_MAESTRO_fix,6,14,84,4,223,840,50025,298210,Nothing,SepSeq,0.1470858409993525
4_learnresult_MAESTRO_fix,6,14,84,4,223,840,50029,298226,Nothing,SepSeq,0.1711235390030197
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50037,298258,Nothing,SepSeq,0.1538394369999878
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50030,298230,Nothing,SepSeq,0.1524259580000944
4_learnresult_MAESTRO_fix,6,14,84,4,224,842,50026,298215,Nothing,SepSeq,0.15175977499893634
4_learnresult_MAESTRO_fix,6,14,84,4,224,881,50028,298225,Nothing,SepSeq,0.15496148099919083
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50028,298225,Nothing,SepSeq,0.15311490100066294
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50030,298230,Nothing,SepSeq,0.15450489100112463
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50029,298228,Nothing,SepSeq,0.15321813699847553
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50029,298227,Nothing,SepSeq,0.15730187200097134
4_learnresult_MAESTRO_fix,6,14,84,4,223,840,50031,298234,Nothing,SepSeq,0.18818993700188003
4_learnresult_MAESTRO_fix,6,14,84,4,222,876,50028,298224,Nothing,SepSeq,0.14360299500185647
4_learnresult_MAESTRO_fix,6,14,84,4,222,874,50034,298247,Nothing,SepSeq,0.15473918700081413
4_learnresult_MAESTRO_fix,6,14,84,4,227,899,50031,298236,Nothing,SepSeq,0.15223303099992336
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50031,298235,Nothing,SepSeq,0.15240579799865372
4_learnresult_MAESTRO_fix,6,14,84,4,224,881,50030,298233,Nothing,SepSeq,0.15196871800071676
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50028,298223,Nothing,SepSeq,0.15264101100183325
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50027,298221,Nothing,SepSeq,0.1641548090010474
4_learnresult_MAESTRO_fix,6,14,84,4,223,840,50030,298229,Nothing,SepSeq,0.15293765499882284
4_learnresult_MAESTRO_fix,6,14,84,4,222,837,50028,298222,Nothing,SepSeq,0.1483238180007902
4_learnresult_MAESTRO_fix,6,14,84,4,228,901,50037,298259,Nothing,SepSeq,0.1504277340027329
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50028,298225,Nothing,SepSeq,0.14772826799890026
4_learnresult_MAESTRO_fix,6,14,84,4,224,881,50027,298221,Nothing,SepSeq,0.15354110900079831
4_learnresult_MAESTRO_fix,6,14,84,4,223,879,50031,298236,Nothing,SepSeq,0.14812644600169733
4_learnresult_MAESTRO_fix,6,14,84,4,130,506,50025,298210,SepSeq,SepSeq,0.14471285800027545
4_learnresult_MAESTRO_fix,6,14,84,5,202,824,50036,298255,SepSeq,SepSeq,0.1709982280008262
